Left Side,Scales,4 Octave,12 Keys: Harmonic Minor,Werner [1903] Book 2,"pp. 35–38, Exercises 82–93",,x
Left Side,Scales,4 Octave,12 Keys: Harmonic Minor,Whitehouse and Tabb [n.d.],"p. 4, Harmonic Minor Scales",x,x
Left Side,Scales,4 Octave,Chromatic,Abbiate (1900),"p. 201, Gammes Chromatiques",x,x
Left Side,Scales,4 Octave,Chromatic,De Swert [1875],"pp. 6–7, no. 17–18",x,x
Left Side,Scales,4 Octave,Chromatic,De Swert [1875],"pp. 10–11, no. 39–41",x,x
Left Side,Scales,4 Octave,Chromatic,Fitzenhagen (1906),"pp. 8–9, Exercises a–b",,x
Left Side,Scales,4 Octave,Chromatic,Galamian/Jensen (1994),"pp. 49–53, Chromatic Scales in Four Octaves",,x
Left Side,Scales,4 Octave,Chromatic,Grützmacher (1909),"p. 20, Exercise 2",,x
Left Side,Scales,4 Octave,Chromatic,Jeral (1908),p. 8,,x
Left Side,Scales,4 Octave,Chromatic,Magg (1965),"p. 45, Exercise d",,x
Left Side,Scales,4 Octave,Chromatic,Rosenthal (1900),"p. 60, no. 1",,x
Left Side,Scales,4 Octave,Chromatic,Werner [1903] Book 2,"p. 50, Exercise 145",x,x
Left Side,Scales,4 Octave,Chromatic,Whitehouse and Tabb [n.d.],"p. 8, Chromatic Scales",x,x
Left Side,Scales,4 Octave,Chromatic,Yampolsky (1971),"p. 10, no. 15",x,x
Left Side,Scales,4 Octave,Whole Tone,Feuillard (1919),"p. 33, Exercise 23",x,x
Left Side,Scales,4 Octave,Whole Tone,Magg (1965),"p. 45, Exercise c",,x
Left Side,Scales,4 Octave,Pentatonic,Raynal (1920),"p. 30, Exercise 68",,x
Left Side,Scales,Groups Other than 8 Notes,,De Swert [1875],"p. 3, no. 5–8",x,x
Left Side,Scales,Groups Other than 8 Notes,,Schröder [1878],"pp. 15–16, Exercises 1–3, 8–9",,
Left Side,Scales,Groups Other than 8 Notes,5 Notes,Galamian/Jensen (1994),"p. 98, Groups of Five Notes",,x
Left Side,Scales,Groups Other than 8 Notes,7 Notes,Galamian/Jensen (1994),"p. 99, Groups of Seven Notes",,x
Left Side,Scales,Groups Other than 8 Notes,9 Notes,Galamian/Jensen (1994),"p. 100, Groups of Nine Notes",,x
Left Side,Scales,Groups Other than 8 Notes,9 Notes,Galamian/Jensen (1994),"pp. 104–106, Groups of Nine Notes",,x
Left Side,Scales,Groups Other than 8 Notes,12 Notes,Galamian/Jensen (1994),"pp. 85–87, Scales on One String",x,x
Left Side,Scales,Groups Other than 8 Notes,12 Notes,Galamian/Jensen (1994),"pp. 107–108, Groups of Twelve Notes",,x
Left Side,Scales,Groups Other than 8 Notes,Neck Positions Only,Grützmacher (1909),pp. 9–11,,
Left Side,Scales,Groups Other than 8 Notes,Neck Positions Only,"Klengel (1909, 1939)","p. 11, Exercise 82",x,
Left Side,Scales,Groups Other than 8 Notes,Thumb Positions Only,"Kummer (1839, 1900)","pp. 28–30, Several Scales in the Same Position of the Thumb",x,x
Left Side,Scales,Diatonic Modes,,Grützmacher (1909),"p. 13, Exercises 3–6",x,
Left Side,Scales,Diatonic Modes,,"Klengel (1909, 1939)","pp. 12–13, Exercise 83",x,x
Left Side,Scales,Diatonic Modes,,Rüdinger (1891),"p. 9, Exercise 22",,
Left Side,Scales,Diatonic Modes,,Ševčík (1929),"pp. 26–27, Exercises 57–59",x,x
Left Side,Scales,Diatonic Modes,,Smith (1974),"p. 5, Ex. 4, no. 1-7",,x
Left Side,Scales,Diatonic Modes,,Smith (1974),"p. 13, Ex. 11, no. 3",,
,,,,,,,
Left Side,Scalar Patterns ,,,Gruet [1901],"p. 5, no. 1–8",,
Left Side,Scalar Patterns ,,,Grützmacher (1909),"p. 12, Exercises 1–2",,
Left Side,Scalar Patterns ,,,"Klengel (1909, 1939)","pp. 12–13, Exercise 83",x,x
Left Side,Scalar Patterns ,,,"Kummer (1839, 1900)","p. 6, No. 1–4",,
Left Side,Scalar Patterns ,,,Magg (1965),"p. 34, Exercise I",,x
Left Side,Scalar Patterns ,,,Schröder (1876),"pp. 7–9, Exercises 1, 6, 11, 14",,
Left Side,Scalar Patterns ,3 Note,,Feuillard (1919),"p. 8, Exercise 8",x,
Left Side,Scalar Patterns ,3 Note,,Gruet [1901],"p. 5, no. 1–2",,
Left Side,Scalar Patterns ,3 Note,,Grützmacher (1909),"p. 3, Exercise 3",,
Left Side,Scalar Patterns ,3 Note,,Grützmacher (1909),"p. 16, Exercise 3",,x
Left Side,Scalar Patterns ,3 Note,,Klengel [1902-1907] vol. 1,"pp. 75–76, Exercises 6–13",x,
Left Side,Scalar Patterns ,3 Note,,Klengel [1902-1907] vol. 1,"pp. 80–81, Exercises 16–23",,x
Left Side,Scalar Patterns ,3 Note,,Klengel [1902-1907] vol. 1,"p. 88, Exercises 7, 7a",x,
Left Side,Scalar Patterns ,3 Note,,Klengel [1902-1907] vol. 1,"p. 92, Exercises 5",,
Left Side,Scalar Patterns ,3 Note,,Rüdinger (1891),"p. 39, Exercise 4",x,x
Left Side,Scalar Patterns ,3 Note,,Schröder (1876),"p. 14, Exercise 12",,x
Left Side,Scalar Patterns ,4 Note,,Cossmann [1876],"pp. 26–28, Studies for the Thumb with Frequent Use of the Fourth Finger",,x
Left Side,Scalar Patterns ,4 Note,,De Swert [1875],"p. 3–5, no. 9–14",x,x
Left Side,Scalar Patterns ,4 Note,,Feuillard (1919),"p. 9, Exercise 9",x,
Left Side,Scalar Patterns ,4 Note,,Grützmacher (1909),"p. 3, Exercise 4",,
Left Side,Scalar Patterns ,4 Note,,Grützmacher (1909),"p. 8, Exercise 19",x,
Left Side,Scalar Patterns ,4 Note,,Grützmacher (1909),"p. 16, Exercise 3",,
Left Side,Scalar Patterns ,4 Note,,Klengel [1902-1907] vol. 1,"p. 76, Exercises 14–20",x,
Left Side,Scalar Patterns ,4 Note,,Klengel [1902-1907] vol. 1,"pp. 81–82, Exercises 24–28, 31–34",,x
Left Side,Scalar Patterns ,4 Note,,Klengel [1902-1907] vol. 1,"p. 88, Exercises 8, 8a",x,
Left Side,Scalar Patterns ,4 Note,,Klengel [1902-1907] vol. 1,"p. 92, Exercise 6",,
Left Side,Scalar Patterns ,4 Note,,Klengel [1902-1907] vol. 1,"p. 106, Exercises 79–80",,x
Left Side,Scalar Patterns ,4 Note,,Klengel [1902-1907] vol. 2,"pp. 1–2, Exercise I",x,
Left Side,Scalar Patterns ,4 Note,,"Kummer (1839, 1900)","p. 26, Exercises in Moving the Thumb Along in the Thumb-Position",,x
Left Side,Scalar Patterns ,4 Note,,Magg (1965),"p. 34, Exercise I",,x
Left Side,Scalar Patterns ,4 Note,,Rüdinger (1891),"p. 26, Exercises 2–4",,
Left Side,Scalar Patterns ,4 Note,,Rüdinger (1891),"p. 39, Exercise 5",x,x
Left Side,Scalar Patterns ,4 Note,,Schröder (1876),"pp. 8–9, Exercises 3, 8, 12, 15",,
Left Side,Scalar Patterns ,4 Note,,Schröder (1876),"p. 14, Exercise 13",,x
Left Side,Scalar Patterns ,4 Note,,Werner [1903] Book 2,"pp. 40–41, Exercise 96",,x
Left Side,Scalar Patterns ,5 Note,,Magg (1965),"p. 34, Exercise I",,x
Left Side,Scalar Patterns ,6 Note,,Klengel [1902-1907] vol. 1,"pp. 107–108, Exercises 93–94",,x
Left Side,Scalar Patterns ,6 Note,,Rüdinger (1891),"pp. 28–29, Exercises 16–17",,x
Left Side,Scalar Patterns ,6 Note,,Rüdinger (1891),"p. 53, Exercises 1–4",,x
Left Side,Scalar Patterns ,6 Note,,Werner [1903] Book 1,"p. 21, Exercise 16",,x
Left Side,Scalar Patterns ,8 Note,,Klengel [1902-1907] vol. 2,"pp. 7–10, Exercise III",x,x
Left Side,Scalar Patterns ,8 Note,,Klengel [1902-1907] vol. 2,"pp. 15–18, Exercise V",x,x
Left Side,Scalar Patterns ,8 Note,,Klengel [1902-1907] vol. 2,"pp. 19–26, Exercise VI",x,x
Left Side,Scalar Patterns ,8 Note,,Klengel [1902-1907] vol. 2,"pp. 35–38, Exercise IX",x,x
Left Side,Scalar Patterns ,8 Note,,Werner [1903] Book 1,"p. 19, Exercise 13",,x
Left Side,Scalar Patterns ,8 Note,,Werner [1903] Book 1,"p. 22, Exercise 17",,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 1,"pp. 87–88, Exercises 1–1a",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 1,"p. 91, Exercises 1–1a",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 1,"pp. 100–102, Exercises 49–51",,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 2,"pp. 11–14, Exercise IV",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 2,"pp. 39–42, Exercise X",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 2,"pp. 43–46, Exercise XI",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Klengel [1902-1907] vol. 2,"pp. 47–54, Exercise XII",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Rüdinger (1891),"p. 46, Exercises 18-19",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Werner [1903] Book 1,"pp. 10–11, Exercises 2–3",,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Werner [1903] Book 1,"pp. 12–13, Exercises 4–5",,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Werner [1903] Book 2,"pp. 38–40, Exercise 94–95",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,,Werner [1903] Book 2,"pp. 54–55, Exercise 170",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Major",Feuillard (1919),"p. 15, Exercise 13",,
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Major",Klengel [1902-1907] vol. 2,"pp. 3–6, Exercise II, odd",x,
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Major",Klengel [1902-1907] vol. 2,"pp. 29–30, Exercise VII, odd",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Major",Klengel [1902-1907] vol. 2,"pp. 31–34, Exercise VIII, odd",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Melodic Minor",Klengel [1902-1907] vol. 2,"pp. 3–6, Exercise II, even",x,
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Melodic Minor",Klengel [1902-1907] vol. 2,"pp. 29–30, Exercise VII, even",x,x
Left Side,Scalar Patterns ,Ascending and Decending Scales,"2 Octave, Melodic Minor",Klengel [1902-1907] vol. 2,"pp. 31–34, Exercise VIII, even",x,x
Left Side,Scalar Patterns ,Broken Thirds,,De Swert [1875],"p. 12, no. 51–52",,x
Left Side,Scalar Patterns ,Broken Thirds,,Flesch/Boettcher (1918),"pp. 8–131, Exercise 5",x,x
Left Side,Scalar Patterns ,Broken Thirds,,Grützmacher (1909),"p. 3, Exercise 2",,
Left Side,Scalar Patterns ,Broken Thirds,,Grützmacher (1909),"p. 16, Exercise 2",,x
Left Side,Scalar Patterns ,Broken Thirds,,Schröder (1876),"pp. 7–9, Exercises 2, 7",,
Left Side,Scalar Patterns ,Broken Thirds,,Schröder (1876),"p. 14, Exercise 11",,x
Left Side,Scalar Patterns ,Broken Thirds,,Becker via Smith (1974),"p. 31, Ex. 44",x,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Major",Ernest [1880],"p. 5, Tierces",,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Major",Feuillard (1919),"p. 14, Exercise 12",x,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Major",Galamian/Jensen (1994),"pp. 4–8, Broken Thirds in Two Octaves",x,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Major",Klengel [1902-1907] vol. 1,"pp. 9–10, Scales in Thirds of Two Octaves",x,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Major","Kummer (1839, 1900)","p. 6, Thirds",,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Major","Kummer (1839, 1900)","p. 25, Thirds in the Thumb Position",,x
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Melodic Minor",Galamian/Jensen (1994),"pp. 4–8, Broken Thirds in Two Octaves",x,
Left Side,Scalar Patterns ,Broken Thirds,"2 Octave, Melodic Minor",Klengel [1902-1907] vol. 1,"pp. 9–10, Scales in Thirds of Two Octaves",x,
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Major",Galamian/Jensen (1994),"pp. 20–25, Broken Thirds in Three Octaves",x,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Major",Klengel [1902-1907] vol. 1,"pp. 22–26, Scales in Thirds of Three Octaves",x,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Major",Rüdinger (1891),"pp. 20–24, Terzskalaer",x,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Major",Yampolsky (1971),"p. 22, no. 6",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Major",Yampolsky (1971),"p. 61, no. 6",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Major",Yampolsky (1971),"p. 79, no. 6",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Galamian/Jensen (1994),"pp. 20–25, Broken Thirds in Three Octaves",x,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Klengel [1902-1907] vol. 1,"pp. 22–26, Scales in Thirds of Three Octaves",x,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Rüdinger (1891),"pp. 20–24, Terzskalaer",x,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 25, no. 7",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 46, no. 7",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 64, no. 7",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 71, no. 7",,x
Left Side,Scalar Patterns ,Broken Thirds,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 76, no. 7",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Abbiate (1900),"pp. 173–185, Intervalles de Tierces et Aprèges",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Klengel [1902-1907] vol. 1,"pp. 36–39, Scales in Thirds of Four Octaves",x,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Magg (1965),"p. 34, Exercise II",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Werner [1903] Book 1,"pp. 20–21, Exercise 15",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Werner [1903] Book 1,"pp. 23–27, Exercises 18–41",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 5, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 14, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 20, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 26, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 34, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 41, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 47, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 53, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 60, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 66, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 72, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Major",Yampolsky (1971),"p. 78, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Abbiate (1900),"pp. 173–185, Intervalles de Tierces et Aprèges",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Klengel [1902-1907] vol. 1,"pp. 36–39, Scales in Thirds of Four Octaves",x,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Werner [1903] Book 1,"pp. 23–27, Exercises 18–41",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 11, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 17, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 23, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 30, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 38, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 44, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 50, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 57, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 63, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 69, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 75, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 81, no. 2",,x
Left Side,Scalar Patterns ,Broken Thirds,Single String,Feuillard (1919),"p. 32, Exercise 22, no. 3",x,x
Left Side,Scalar Patterns ,Broken Thirds,Single String,Flesch/Boettcher (1918),"pp. 8–131, Exercises 1–4",x,x
Left Side,Scalar Patterns ,Broken Thirds,Single String,Galamian/Jensen (1994),"p. 88, Thirds on One String",,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Fitzenhagen (1906),"p. 28, Exercise 2",,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Galamian/Jensen (1994),"p. 74, Broken Thirds in One Position",x,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Klengel [1902-1907] vol. 1,"p. 79, Exercises 8–9",,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Klengel [1902-1907] vol. 1,"pp. 83–84, Exercises 47–48",,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Klengel [1902-1907] vol. 1,"pp. 88, Exercises 3–6",x,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Klengel [1902-1907] vol. 1,"p. 92, Exercises 3–4",x,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Klengel [1902-1907] vol. 1,"pp. 105–106, Exercises 67–76",,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Magg (1965),"p. 25, Exercise d",,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Rüdinger (1891),"p. 39, Exercise 3",x,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Schröder (1876),"p. 17, Exercises 9–11",x,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Schröder (1876),"p. 18, Exercise 16",x,x
Left Side,Scalar Patterns ,Broken Thirds,Thumb Position,Ševčík (1935),"pp. 20–21, Exercise 12",,x
Left Side,Scalar Patterns ,Broken Fourths,,Gruet [1901],"p. 6, no. 9",,
Left Side,Scalar Patterns ,Broken Fourths,"2 Octave, Major",Ernest [1880],"p. 5, Quartes",,
Left Side,Scalar Patterns ,Broken Fourths,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Fourths",,
Left Side,Scalar Patterns ,Broken Fourths,Thumb Position,Galamian/Jensen (1994),"p. 89, Fourths on One String",,x
Left Side,Scalar Patterns ,Broken Fourths,Thumb Position,Galamian/Jensen (1994),"p. 75, Broken Fourths in One Position",,x
Left Side,Scalar Patterns ,Broken Fourths,Thumb Position,"Kummer (1839, 1900)","p. 25, Fourths",x,x
Left Side,Scalar Patterns ,Broken Fourths,Thumb Position,Schröder (1876),"p. 19, Exercise 17",x,x
Left Side,Scalar Patterns ,Broken Fourths,Thumb Position,Yampolsky (1971),"p. 43, no. 9",,x
Left Side,Scalar Patterns ,Broken Fifths,,Galamian/Jensen (1994),"p. 90, Fifths on One String",,x
Left Side,Scalar Patterns ,Broken Fifths,,Gruet [1901],"p. 6, no. 11",,
Left Side,Scalar Patterns ,Broken Fifths,"2 Octave, Major",Ernest [1880],"p. 5, Quintes",,
Left Side,Scalar Patterns ,Broken Fifths,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Fifths",,
Left Side,Scalar Patterns ,Broken Fifths,Thumb Position,"Kummer (1839, 1900)","p. 25, Fifths",,x
Left Side,Scalar Patterns ,Broken Fifths,Thumb Position,Yampolsky (1971),"p. 43, no. 10",,x
Left Side,Scalar Patterns ,Broken Sixths,,Galamian/Jensen (1994),"p. 91, Sixths on One String",,x
Left Side,Scalar Patterns ,Broken Sixths,,Gruet [1901],"p. 6, no. 14",,
Left Side,Scalar Patterns ,Broken Sixths,,Rüdinger (1891),"p. 3, Exercise 4",,
Left Side,Scalar Patterns ,Broken Sixths,"2 Octave, Major",Ernest [1880],"p. 5, Sixtes",,
Left Side,Scalar Patterns ,Broken Sixths,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Sixths",,
Left Side,Scalar Patterns ,Broken Sixths,"3 Octave, Major",Yampolsky (1971),"p. 22, no. 7",,x
Left Side,Scalar Patterns ,Broken Sixths,"3 Octave, Major",Yampolsky (1971),"p. 61, no. 7",,x
Left Side,Scalar Patterns ,Broken Sixths,"3 Octave, Major",Yampolsky (1971),"p. 80, no. 7",,x
Left Side,Scalar Patterns ,Broken Sixths,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 12, no. 8",,x
Left Side,Scalar Patterns ,Broken Sixths,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 65, no. 8",,x
Left Side,Scalar Patterns ,Broken Sixths,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 77, no. 8",,x
Left Side,Scalar Patterns ,Broken Sixths,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 25, no. 8",,x
Left Side,Scalar Patterns ,Broken Sixths,Thumb Position,"Kummer (1839, 1900)","p. 25, Sixths",,x
Left Side,Scalar Patterns ,Broken Sixths,Thumb Position,Yampolsky (1971),"p. 43, no. 11",,x
Left Side,Scalar Patterns ,Broken Sevenths,"2 Octave, Major",Ernest [1880],"p. 5, Septièmes et Neuvièmes",,
Left Side,Scalar Patterns ,Broken Sevenths,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Sevenths",,
Left Side,Scalar Patterns ,Broken Sevenths,Thumb Position,"Kummer (1839, 1900)","p. 25, Sevenths",,x
Left Side,Scalar Patterns ,Broken Octaves,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Octaves",,
Left Side,Scalar Patterns ,Broken Octaves,"3 Octave, Major",Yampolsky (1971),"p. 22, no. 8",,x
Left Side,Scalar Patterns ,Broken Octaves,"3 Octave, Major",Yampolsky (1971),"p. 80, no. 8",,x
Left Side,Scalar Patterns ,Broken Octaves,"3 Octave, Melodic Minor",Yampolsky (1971),"p. 71, no. 9",,x
Left Side,Scalar Patterns ,Broken Octaves,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 25, no. 9",,x
Left Side,Scalar Patterns ,Broken Octaves,"4 Octave, Melodic Minor",Yampolsky (1971),"p. 59, no. 9–10",,x
Left Side,Scalar Patterns ,Broken Ninths,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Ninths",,
Left Side,Scalar Patterns ,Broken Tenths,,Werner [1903] Book 1,"p. 15, Exercise 7",x,x
Left Side,Scalar Patterns ,Broken Tenths,"2 Octave, Major",Ernest [1880],"p. 5, Huitièmes et Dixièmes",,
Left Side,Scalar Patterns ,Broken Tenths,"2 Octave, Major","Kummer (1839, 1900)","p. 7, Tenths",,
Left Side,Scalar Patterns ,Chromatic,,Feuillard (1919),"p. 17, Exercise 14, no. 1–3",,
Left Side,Scalar Patterns ,Chromatic,,Gruet [1901],"p. 57, Exercices sur Chaque Corde",,
Left Side,Scalar Patterns ,Chromatic,,Werner [1903] Book 2,"p. 55, Exercise 172",,x
Left Side,Scalar Patterns ,Single String,12 Keys: Within 1 Octave,Feuillard (1919),"p. 18, Exercise 15",x,
Left Side,Scalar Patterns ,Non–Standard Intervals,,Galamian/Jensen (1994),"pp. 104–108, A Few Non–Traditional Scales and Arpeggios",,x
Left Side,Scalar Patterns ,Thumb Position,,Cossmann [1876],"pp. 26–28, Studies for the Thumb with Frequent Use of the Fourth Finger",,x
Left Side,Scalar Patterns ,Thumb Position,,De Swert [1875],"p. 12, no. 53",,x
Left Side,Scalar Patterns ,Thumb Position,,Feuillard (1919),"p. 34, Exercise 25, no. 1–3",x,x
Left Side,Scalar Patterns ,Thumb Position,,Fitzenhagen (1906),"p. 27, Exercise 1",x,x
Left Side,Scalar Patterns ,Thumb Position,,Grützmacher (1909),"p. 16, Exercises 2–4",,x
Left Side,Scalar Patterns ,Thumb Position,,Grützmacher (1909),"pp. 21–23, Exercises 10–13",x,x
Left Side,Scalar Patterns ,Thumb Position,,Grützmacher (1909),"p. 26, Exercise 8",x,x
Left Side,Scalar Patterns ,Thumb Position,,Klengel [1902-1907] vol. 1,"pp. 73–74, Exercise 1",x,x
Left Side,Scalar Patterns ,Thumb Position,,Klengel [1902-1907] vol. 1,"pp. 75–76, Exercises 6–20",x,
Left Side,Scalar Patterns ,Thumb Position,,Klengel [1902-1907] vol. 1,"p. 77–78, Exercises 1–3",,x
Left Side,Scalar Patterns ,Thumb Position,,Klengel [1902-1907] vol. 1,"pp. 84–86, Exercises 49–63",,x
Left Side,Scalar Patterns ,Thumb Position,,Magg (1965),"pp. 24–25, Exercises c–e",,x
Left Side,Scalar Patterns ,Thumb Position,,Magg (1965),"pp. 29–30, Exercises m–n",,x
Left Side,Scalar Patterns ,Thumb Position,,Rüdinger (1891),"p. 41, Exercise 11",,x
Left Side,Scalar Patterns ,Thumb Position,,Smith (1974),"p. 31, Ex. 43",x,x
Left Side,Scalar Patterns ,Thumb Position,,Becker via Smith (1974),"p. 31, Ex. 44",x,
Left Side,Scalar Patterns ,Thumb Position,,Werner [1903] Book 1,"p. 19, Exercise 13",,x
Left Side,Scalar Patterns ,Thumb Position,,Werner [1903] Book 2,"p. 55, Exercise 172",,x
,,,,,,,
Left Side,Arpeggios,1 Octave,Single String,Flesch/Boettcher (1918),"pp. 8–131, Exercises 1–4",x,x
Left Side,Arpeggios,1 Octave,Single String,Smith (1974),"p. 26, Ex. 33, no. 1",,
Left Side,Arpeggios,1 Octave,Thumb Position,Rüdinger (1891),"p. 41, Exercise 9",x,x
